,index,geometry,center_x,center_y,center,,pharmacy,recycling,place_of_worship,post_box,library,post_office,parking,fuel,bank,pub,telephone,toilets,taxi,bicycle_parking,motorcycle_parking,fast_food,bar,life_boats,restaurant,arts_centre,music_venue,nightclub,cafe,atm,community_centre,jobcentre,doctors,cinema,grave_yard,police,bus_station,theatre,bureau_de_change,hospital,bench,school,courthouse,ice_cream,fountain,left_luggage,drinking_water,casino,car_rental,car_wash,ferry_terminal,dentist,townhall,shelter,parking_entrance,conference_centre,marketplace,vending_machine,waste_basket,clock,studio,veterinary,gallery,gambling,kindergarten,social_facility,charging_station,bicycle_rental,car_sharing,clinic,water,compressed_air,public_building,social_centre,childcare,grit_bin,bicycle_repair_station,events_venue,embassy,college,circus_school,parcel_lockers,money_transfer,photo_booth,luggage_locker,university,venue,swimming_pool,fire_station,post_depot,crematorium,sport,nursing_home,biergarten,garden,prison,club,parking_space,trailer_park,archive,monastery
207,357,"POLYGON ((-4.173200600000005 55.88127669999998, -4.163200600000005 55.88127669999998, -4.163200600000005 55.87127669999998, -4.173200600000005 55.87127669999998, -4.173200600000005 55.88127669999998))",-4.168200600000005,55.87627669999998,POINT (-4.168200600000005 55.87627669999998),,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,358,"POLYGON ((-4.173200600000005 55.87127669999998, -4.163200600000005 55.87127669999998, -4.163200600000005 55.86127669999998, -4.173200600000005 55.86127669999998, -4.173200600000005 55.87127669999998))",-4.168200600000005,55.86627669999999,POINT (-4.168200600000005 55.86627669999999),,,1.0,1.0,2.0,,1.0,3.0,,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,359,"POLYGON ((-4.173200600000005 55.86127669999998, -4.163200600000005 55.86127669999998, -4.163200600000005 55.85127669999999, -4.173200600000005 55.85127669999999, -4.173200600000005 55.86127669999998))",-4.168200600000005,55.85627669999998,POINT (-4.168200600000005 55.85627669999998),,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,360,"POLYGON ((-4.173200600000005 55.85127669999999, -4.163200600000005 55.85127669999999, -4.163200600000005 55.84127669999999, -4.173200600000005 55.84127669999999, -4.173200600000005 55.85127669999999))",-4.168200600000005,55.8462767,POINT (-4.168200600000005 55.8462767),,,,2.0,5.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
211,361,"POLYGON ((-4.173200600000005 55.84127669999999, -4.163200600000005 55.84127669999999, -4.163200600000005 55.83127669999999, -4.173200600000005 55.83127669999999, -4.173200600000005 55.84127669999999))",-4.168200600000005,55.836276699999985,POINT (-4.168200600000005 55.83627669999998),,,,,1.0,,,2.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
212,362,"POLYGON ((-4.173200600000005 55.83127669999999, -4.163200600000005 55.83127669999999, -4.163200600000005 55.82127669999999, -4.173200600000005 55.82127669999999, -4.173200600000005 55.83127669999999))",-4.168200600000005,55.82627669999999,POINT (-4.168200600000005 55.82627669999999),,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,373,"POLYGON ((-4.163200600000005 55.88127669999998, -4.153200600000005 55.88127669999998, -4.153200600000005 55.87127669999998, -4.163200600000005 55.87127669999998, -4.163200600000005 55.88127669999998))",-4.158200600000005,55.87627669999998,POINT (-4.158200600000005 55.87627669999998),,2.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,2.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,374,"POLYGON ((-4.163200600000005 55.87127669999998, -4.153200600000005 55.87127669999998, -4.153200600000005 55.86127669999998, -4.163200600000005 55.86127669999998, -4.163200600000005 55.87127669999998))",-4.158200600000005,55.86627669999999,POINT (-4.158200600000005 55.86627669999999),,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
215,375,"POLYGON ((-4.163200600000005 55.86127669999998, -4.153200600000005 55.86127669999998, -4.153200600000005 55.85127669999999, -4.163200600000005 55.85127669999999, -4.163200600000005 55.86127669999998))",-4.158200600000005,55.85627669999998,POINT (-4.158200600000005 55.85627669999998),,,1.0,1.0,1.0,,,4.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,376,"POLYGON ((-4.163200600000005 55.85127669999999, -4.153200600000005 55.85127669999999, -4.153200600000005 55.84127669999999, -4.163200600000005 55.84127669999999, -4.163200600000005 55.85127669999999))",-4.158200600000005,55.8462767,POINT (-4.158200600000005 55.8462767),,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,377,"POLYGON ((-4.163200600000005 55.84127669999999, -4.153200600000005 55.84127669999999, -4.153200600000005 55.83127669999999, -4.163200600000005 55.83127669999999, -4.163200600000005 55.84127669999999))",-4.158200600000005,55.836276699999985,POINT (-4.158200600000005 55.83627669999998),,,,1.0,,,,3.0,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,389,"POLYGON ((-4.153200600000005 55.88127669999998, -4.143200600000005 55.88127669999998, -4.143200600000005 55.87127669999998, -4.153200600000005 55.87127669999998, -4.153200600000005 55.88127669999998))",-4.148200600000005,55.87627669999998,POINT (-4.148200600000005 55.87627669999998),,,,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,390,"POLYGON ((-4.153200600000005 55.87127669999998, -4.143200600000005 55.87127669999998, -4.143200600000005 55.86127669999998, -4.153200600000005 55.86127669999998, -4.153200600000005 55.87127669999998))",-4.148200600000005,55.86627669999999,POINT (-4.148200600000005 55.86627669999999),,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,391,"POLYGON ((-4.153200600000005 55.86127669999998, -4.143200600000005 55.86127669999998, -4.143200600000005 55.85127669999999, -4.153200600000005 55.85127669999999, -4.153200600000005 55.86127669999998))",-4.148200600000005,55.85627669999998,POINT (-4.148200600000005 55.85627669999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,392,"POLYGON ((-4.153200600000005 55.85127669999999, -4.143200600000005 55.85127669999999, -4.143200600000005 55.84127669999999, -4.153200600000005 55.84127669999999, -4.153200600000005 55.85127669999999))",-4.148200600000005,55.8462767,POINT (-4.148200600000005 55.8462767),,,,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,393,"POLYGON ((-4.153200600000005 55.84127669999999, -4.143200600000005 55.84127669999999, -4.143200600000005 55.83127669999999, -4.153200600000005 55.83127669999999, -4.153200600000005 55.84127669999999))",-4.148200600000005,55.836276699999985,POINT (-4.148200600000005 55.83627669999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,405,"POLYGON ((-4.143200600000005 55.88127669999998, -4.133200600000006 55.88127669999998, -4.133200600000006 55.87127669999998, -4.143200600000005 55.87127669999998, -4.143200600000005 55.88127669999998))",-4.138200600000006,55.87627669999998,POINT (-4.138200600000006 55.87627669999998),,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,406,"POLYGON ((-4.143200600000005 55.87127669999998, -4.133200600000006 55.87127669999998, -4.133200600000006 55.86127669999998, -4.143200600000005 55.86127669999998, -4.143200600000005 55.87127669999998))",-4.138200600000006,55.86627669999999,POINT (-4.138200600000006 55.86627669999999),,,2.0,,,,,2.0,,,,,,,3.0,,1.0,,,4.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,407,"POLYGON ((-4.143200600000005 55.86127669999998, -4.133200600000006 55.86127669999998, -4.133200600000006 55.85127669999999, -4.143200600000005 55.85127669999999, -4.143200600000005 55.86127669999998))",-4.138200600000006,55.85627669999998,POINT (-4.138200600000006 55.85627669999998),,1.0,,2.0,3.0,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,408,"POLYGON ((-4.143200600000005 55.85127669999999, -4.133200600000006 55.85127669999999, -4.133200600000006 55.84127669999999, -4.143200600000005 55.84127669999999, -4.143200600000005 55.85127669999999))",-4.138200600000006,55.8462767,POINT (-4.138200600000006 55.8462767),,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,409,"POLYGON ((-4.143200600000005 55.84127669999999, -4.133200600000006 55.84127669999999, -4.133200600000006 55.83127669999999, -4.143200600000005 55.83127669999999, -4.143200600000005 55.84127669999999))",-4.138200600000006,55.836276699999985,POINT (-4.138200600000006 55.83627669999998),,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,421,"POLYGON ((-4.133200600000006 55.88127669999998, -4.123200600000006 55.88127669999998, -4.123200600000006 55.87127669999998, -4.133200600000006 55.87127669999998, -4.133200600000006 55.88127669999998))",-4.128200600000006,55.87627669999998,POINT (-4.128200600000006 55.87627669999998),,,,,1.0,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,422,"POLYGON ((-4.133200600000006 55.87127669999998, -4.123200600000006 55.87127669999998, -4.123200600000006 55.86127669999998, -4.133200600000006 55.86127669999998, -4.133200600000006 55.87127669999998))",-4.128200600000006,55.86627669999999,POINT (-4.128200600000006 55.86627669999999),,,,1.0,1.0,,,2.0,1.0,,,,,1.0,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
230,423,"POLYGON ((-4.133200600000006 55.86127669999998, -4.123200600000006 55.86127669999998, -4.123200600000006 55.85127669999999, -4.133200600000006 55.85127669999999, -4.133200600000006 55.86127669999998))",-4.128200600000006,55.85627669999998,POINT (-4.128200600000006 55.85627669999998),,,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,424,"POLYGON ((-4.133200600000006 55.85127669999999, -4.123200600000006 55.85127669999999, -4.123200600000006 55.84127669999999, -4.133200600000006 55.84127669999999, -4.133200600000006 55.85127669999999))",-4.128200600000006,55.8462767,POINT (-4.128200600000006 55.8462767),,,,1.0,2.0,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,425,"POLYGON ((-4.133200600000006 55.84127669999999, -4.123200600000006 55.84127669999999, -4.123200600000006 55.83127669999999, -4.133200600000006 55.83127669999999, -4.133200600000006 55.84127669999999))",-4.128200600000006,55.836276699999985,POINT (-4.128200600000006 55.83627669999998),,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,437,"POLYGON ((-4.123200600000006 55.88127669999998, -4.113200600000006 55.88127669999998, -4.113200600000006 55.87127669999998, -4.123200600000006 55.87127669999998, -4.123200600000006 55.88127669999998))",-4.118200600000006,55.87627669999998,POINT (-4.118200600000006 55.87627669999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,438,"POLYGON ((-4.123200600000006 55.87127669999998, -4.113200600000006 55.87127669999998, -4.113200600000006 55.86127669999998, -4.123200600000006 55.86127669999998, -4.123200600000006 55.87127669999998))",-4.118200600000006,55.86627669999999,POINT (-4.118200600000006 55.86627669999999),,,1.0,1.0,2.0,,1.0,8.0,,,1.0,,,,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
235,439,"POLYGON ((-4.123200600000006 55.86127669999998, -4.113200600000006 55.86127669999998, -4.113200600000006 55.85127669999999, -4.123200600000006 55.85127669999999, -4.123200600000006 55.86127669999998))",-4.118200600000006,55.85627669999998,POINT (-4.118200600000006 55.85627669999998),,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
236,440,"POLYGON ((-4.123200600000006 55.85127669999999, -4.113200600000006 55.85127669999999, -4.113200600000006 55.84127669999999, -4.123200600000006 55.84127669999999, -4.123200600000006 55.85127669999999))",-4.118200600000006,55.8462767,POINT (-4.118200600000006 55.8462767),,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,441,"POLYGON ((-4.123200600000006 55.84127669999999, -4.113200600000006 55.84127669999999, -4.113200600000006 55.83127669999999, -4.123200600000006 55.83127669999999, -4.123200600000006 55.84127669999999))",-4.118200600000006,55.836276699999985,POINT (-4.118200600000006 55.83627669999998),,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,452,"POLYGON ((-4.113200600000006 55.89127669999998, -4.103200600000006 55.89127669999998, -4.103200600000006 55.88127669999998, -4.113200600000006 55.88127669999998, -4.113200600000006 55.89127669999998))",-4.108200600000006,55.886276699999975,POINT (-4.108200600000006 55.88627669999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,453,"POLYGON ((-4.113200600000006 55.88127669999998, -4.103200600000006 55.88127669999998, -4.103200600000006 55.87127669999998, -4.113200600000006 55.87127669999998, -4.113200600000006 55.88127669999998))",-4.108200600000006,55.87627669999998,POINT (-4.108200600000006 55.87627669999998),,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,454,"POLYGON ((-4.113200600000006 55.87127669999998, -4.103200600000006 55.87127669999998, -4.103200600000006 55.86127669999998, -4.113200600000006 55.86127669999998, -4.113200600000006 55.87127669999998))",-4.108200600000006,55.86627669999999,POINT (-4.108200600000006 55.86627669999999),,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,455,"POLYGON ((-4.113200600000006 55.86127669999998, -4.103200600000006 55.86127669999998, -4.103200600000006 55.85127669999999, -4.113200600000006 55.85127669999999, -4.113200600000006 55.86127669999998))",-4.108200600000006,55.85627669999998,POINT (-4.108200600000006 55.85627669999998),,,,1.0,1.0,,1.0,3.0,2.0,,2.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,456,"POLYGON ((-4.113200600000006 55.85127669999999, -4.103200600000006 55.85127669999999, -4.103200600000006 55.84127669999999, -4.113200600000006 55.84127669999999, -4.113200600000006 55.85127669999999))",-4.108200600000006,55.8462767,POINT (-4.108200600000006 55.8462767),,,,1.0,1.0,1.0,,,,,3.0,3.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,457,"POLYGON ((-4.113200600000006 55.84127669999999, -4.103200600000006 55.84127669999999, -4.103200600000006 55.83127669999999, -4.113200600000006 55.83127669999999, -4.113200600000006 55.84127669999999))",-4.108200600000006,55.836276699999985,POINT (-4.108200600000006 55.83627669999998),,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,469,"POLYGON ((-4.103200600000006 55.88127669999998, -4.093200600000007 55.88127669999998, -4.093200600000007 55.87127669999998, -4.103200600000006 55.87127669999998, -4.103200600000006 55.88127669999998))",-4.098200600000006,55.87627669999998,POINT (-4.098200600000006 55.87627669999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,470,"POLYGON ((-4.103200600000006 55.87127669999998, -4.093200600000007 55.87127669999998, -4.093200600000007 55.86127669999998, -4.103200600000006 55.86127669999998, -4.103200600000006 55.87127669999998))",-4.098200600000006,55.86627669999999,POINT (-4.098200600000006 55.86627669999999),,,,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,471,"POLYGON ((-4.103200600000006 55.86127669999998, -4.093200600000007 55.86127669999998, -4.093200600000007 55.85127669999999, -4.103200600000006 55.85127669999999, -4.103200600000006 55.86127669999998))",-4.098200600000006,55.85627669999998,POINT (-4.098200600000006 55.85627669999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,472,"POLYGON ((-4.103200600000006 55.85127669999999, -4.093200600000007 55.85127669999999, -4.093200600000007 55.84127669999999, -4.103200600000006 55.84127669999999, -4.103200600000006 55.85127669999999))",-4.098200600000006,55.8462767,POINT (-4.098200600000006 55.8462767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,485,"POLYGON ((-4.093200600000007 55.88127669999998, -4.083200600000007 55.88127669999998, -4.083200600000007 55.87127669999998, -4.093200600000007 55.87127669999998, -4.093200600000007 55.88127669999998))",-4.088200600000006,55.87627669999998,POINT (-4.088200600000006 55.87627669999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,486,"POLYGON ((-4.093200600000007 55.87127669999998, -4.083200600000007 55.87127669999998, -4.083200600000007 55.86127669999998, -4.093200600000007 55.86127669999998, -4.093200600000007 55.87127669999998))",-4.088200600000006,55.86627669999999,POINT (-4.088200600000006 55.86627669999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,487,"POLYGON ((-4.093200600000007 55.86127669999998, -4.083200600000007 55.86127669999998, -4.083200600000007 55.85127669999999, -4.093200600000007 55.85127669999999, -4.093200600000007 55.86127669999998))",-4.088200600000006,55.85627669999998,POINT (-4.088200600000006 55.85627669999998),,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,488,"POLYGON ((-4.093200600000007 55.85127669999999, -4.083200600000007 55.85127669999999, -4.083200600000007 55.84127669999999, -4.093200600000007 55.84127669999999, -4.093200600000007 55.85127669999999))",-4.088200600000006,55.8462767,POINT (-4.088200600000006 55.8462767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,502,"POLYGON ((-4.083200600000007 55.87127669999998, -4.073200600000007 55.87127669999998, -4.073200600000007 55.86127669999998, -4.083200600000007 55.86127669999998, -4.083200600000007 55.87127669999998))",-4.078200600000007,55.86627669999999,POINT (-4.078200600000007 55.86627669999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,504,"POLYGON ((-4.083200600000007 55.85127669999999, -4.073200600000007 55.85127669999999, -4.073200600000007 55.84127669999999, -4.083200600000007 55.84127669999999, -4.083200600000007 55.85127669999999))",-4.078200600000007,55.8462767,POINT (-4.078200600000007 55.8462767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
