,level_0,index,geometry,center_x,center_y,center,poly_area_km,bike_rental_density,,pharmacy,recycling,place_of_worship,post_box,library,post_office,parking,fuel,bank,pub,telephone,toilets,taxi,bicycle_parking,motorcycle_parking,fast_food,bar,life_boats,restaurant,arts_centre,music_venue,nightclub,cafe,atm,community_centre,jobcentre,doctors,cinema,grave_yard,police,bus_station,theatre,bureau_de_change,hospital,bench,school,courthouse,ice_cream,fountain,left_luggage,drinking_water,casino,car_rental,car_wash,ferry_terminal,dentist,townhall,shelter,parking_entrance,conference_centre,marketplace,vending_machine,waste_basket,clock,studio,veterinary,gallery,gambling,kindergarten,social_facility,charging_station,bicycle_rental,car_sharing,clinic,water,compressed_air,public_building,social_centre,childcare,grit_bin,bicycle_repair_station,events_venue,embassy,college,circus_school,parcel_lockers,money_transfer,photo_booth,luggage_locker,university,venue,swimming_pool,fire_station,post_depot,crematorium,sport,nursing_home,biergarten,garden,prison,club,parking_space,trailer_park,archive,monastery
85,85,150,"POLYGON ((-4.303200600000002 55.87127669999998, -4.293200600000002 55.87127669999998, -4.293200600000002 55.86127669999998, -4.303200600000002 55.86127669999998, -4.303200600000002 55.87127669999998))",-4.298200600000002,55.86627669999999,POINT (-4.298200600000002 55.86627669999999),2.2084207371465356,0.0,0.0,0.0,0.4528122667839479,0.4528122667839479,1.8112490671357917,0.4528122667839479,0.0,4.075310401055531,0.0,0.0,3.1696858674876354,1.3584368003518437,0.0,0.0,6.339371734975271,0.0,1.8112490671357917,0.9056245335678959,0.0,6.792184001759218,0.0,0.0,0.4528122667839479,4.5281226678394795,0.9056245335678959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0
86,86,151,"POLYGON ((-4.303200600000002 55.86127669999998, -4.293200600000002 55.86127669999998, -4.293200600000002 55.85127669999999, -4.303200600000002 55.85127669999999, -4.303200600000002 55.86127669999998))",-4.298200600000002,55.85627669999998,POINT (-4.298200600000002 55.85627669999998),2.2078523426053644,0.9058576796127183,0.0,0.0,0.0,0.0,0.9058576796127183,0.4529288398063592,0.0,1.8117153592254367,0.0,0.0,0.4529288398063592,0.0,0.0,0.0,2.264644199031796,0.0,0.9058576796127183,0.0,0.0,0.0,0.0,0.0,0.0,0.4529288398063592,0.4529288398063592,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,1.8117153592254367,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8117153592254367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058576796127183,0.0,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,152,"POLYGON ((-4.303200600000002 55.85127669999999, -4.293200600000002 55.85127669999999, -4.293200600000002 55.84127669999999, -4.303200600000002 55.84127669999999, -4.303200600000002 55.85127669999999))",-4.298200600000002,55.8462767,POINT (-4.298200600000002 55.8462767),2.207284307786213,0.0,0.0,0.0,0.45304539903287133,1.359136197098614,1.359136197098614,0.0,0.45304539903287133,0.9060907980657427,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,153,"POLYGON ((-4.303200600000002 55.84127669999999, -4.293200600000002 55.84127669999999, -4.293200600000002 55.83127669999999, -4.303200600000002 55.83127669999999, -4.303200600000002 55.84127669999999))",-4.298200600000002,55.836276699999985,POINT (-4.298200600000002 55.83627669999998),2.206716632384277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063238889168442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531619444584221
89,89,154,"POLYGON ((-4.303200600000002 55.83127669999999, -4.293200600000002 55.83127669999999, -4.293200600000002 55.82127669999999, -4.303200600000002 55.82127669999999, -4.303200600000002 55.83127669999999))",-4.298200600000002,55.82627669999999,POINT (-4.298200600000002 55.82627669999999),2.2061493160833505,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,1.3598354282410943,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,1.3598354282410943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.4532784760803647,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,155,"POLYGON ((-4.303200600000002 55.82127669999999, -4.293200600000002 55.82127669999999, -4.293200600000002 55.81127669999999, -4.303200600000002 55.81127669999999, -4.303200600000002 55.82127669999999))",-4.298200600000002,55.816276699999996,POINT (-4.298200600000002 55.8162767),2.205582358577595,0.0,0.0,0.0,0.0,0.45339499389399873,0.9067899877879975,0.0,0.0,0.45339499389399873,0.45339499389399873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45339499389399873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,160,"POLYGON ((-4.293200600000002 55.93127669999997, -4.283200600000002 55.93127669999997, -4.283200600000002 55.92127669999997, -4.293200600000002 55.92127669999997, -4.293200600000002 55.93127669999997))",-4.288200600000002,55.926276699999974,POINT (-4.288200600000002 55.92627669999997),2.21183867622207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45211253910617455,0.0,0.0,0.45211253910617455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,161,"POLYGON ((-4.293200600000002 55.92127669999997, -4.283200600000002 55.92127669999997, -4.283200600000002 55.91127669999997, -4.293200600000002 55.91127669999997, -4.293200600000002 55.92127669999997))",-4.288200600000002,55.91627669999996,POINT (-4.288200600000002 55.91627669999996),2.2112681167374717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,162,"POLYGON ((-4.293200600000002 55.91127669999997, -4.283200600000002 55.91127669999997, -4.283200600000002 55.90127669999998, -4.293200600000002 55.90127669999998, -4.293200600000002 55.91127669999997))",-4.288200600000002,55.90627669999997,POINT (-4.288200600000002 55.90627669999997),2.2106979188596925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046916735831673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046916735831673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,163,"POLYGON ((-4.293200600000002 55.90127669999998, -4.283200600000002 55.90127669999998, -4.283200600000002 55.89127669999998, -4.293200600000002 55.89127669999998, -4.293200600000002 55.90127669999998))",-4.288200600000002,55.89627669999997,POINT (-4.288200600000002 55.89627669999997),2.2101280822766713,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.45246246496713965,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,164,"POLYGON ((-4.293200600000002 55.89127669999998, -4.283200600000002 55.89127669999998, -4.283200600000002 55.88127669999998, -4.293200600000002 55.88127669999998, -4.293200600000002 55.89127669999998))",-4.288200600000002,55.886276699999975,POINT (-4.288200600000002 55.88627669999997),2.2095586066722026,0.0,0.0,0.45257907936014946,0.0,0.45257907936014946,0.45257907936014946,0.45257907936014946,0.45257907936014946,5.430948952321793,0.0,0.45257907936014946,0.9051581587202989,0.45257907936014946,0.0,0.0,2.7154744761608964,0.0,3.168053555521046,0.0,0.0,0.45257907936014946,0.0,0.0,0.45257907936014946,0.0,1.3577372380804482,0.45257907936014946,0.45257907936014946,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.45257907936014946,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45257907936014946,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3577372380804482,0.9051581587202989,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.45257907936014946,0.45257907936014946,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,165,"POLYGON ((-4.293200600000002 55.88127669999998, -4.283200600000002 55.88127669999998, -4.283200600000002 55.87127669999998, -4.293200600000002 55.87127669999998, -4.293200600000002 55.88127669999998))",-4.288200600000002,55.87627669999998,POINT (-4.288200600000002 55.87627669999998),2.208989491734226,0.905391359933472,0.0,0.905391359933472,0.905391359933472,1.810782719866944,2.7161740798004157,0.905391359933472,0.452695679966736,6.79043519950104,0.0,1.810782719866944,3.168869759767152,2.7161740798004157,1.3580870399002078,0.452695679966736,8.601217919367985,0.0,2.26347839983368,3.168869759767152,0.0,7.695826559434511,0.0,0.0,0.0,7.695826559434511,1.810782719866944,0.0,0.0,0.0,0.452695679966736,0.0,0.0,0.0,0.905391359933472,0.0,0.0,3.621565439733888,1.810782719866944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452695679966736,0.0,0.0,0.0,0.0,0.0,0.452695679966736,0.0,0.0,0.0,0.452695679966736,0.0,0.0,0.0,0.0,0.905391359933472,0.905391359933472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452695679966736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,166,"POLYGON ((-4.293200600000002 55.87127669999998, -4.283200600000002 55.87127669999998, -4.283200600000002 55.86127669999998, -4.293200600000002 55.86127669999998, -4.293200600000002 55.87127669999998))",-4.288200600000002,55.86627669999999,POINT (-4.288200600000002 55.86627669999999),2.2084207371465356,0.4528122667839479,0.0,0.4528122667839479,0.9056245335678959,0.9056245335678959,2.2640613339197397,0.0,0.9056245335678959,4.5281226678394795,0.0,0.0,4.980934934623427,0.9056245335678959,0.4528122667839479,0.0,5.886559468191323,0.9056245335678959,1.8112490671357917,0.4528122667839479,0.0,9.509057602462907,0.0,0.0,0.0,4.075310401055531,0.4528122667839479,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,4.075310401055531,0.4528122667839479,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056245335678959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98,167,"POLYGON ((-4.293200600000002 55.86127669999998, -4.283200600000002 55.86127669999998, -4.283200600000002 55.85127669999999, -4.293200600000002 55.85127669999999, -4.293200600000002 55.86127669999998))",-4.288200600000002,55.85627669999998,POINT (-4.288200600000002 55.85627669999998),2.2078523426053644,0.4529288398063592,0.0,0.0,0.0,0.4529288398063592,1.8117153592254367,0.0,0.0,4.0763595582572325,0.0,0.0,1.3587865194190776,0.0,0.4529288398063592,0.0,2.264644199031796,0.0,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,0.0,1.3587865194190776,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,5.43514607767631,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4529288398063592,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,4.529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058576796127183,0.0,0.0,0.0,0.0,0.0,0.4529288398063592,0.0,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0
99,99,168,"POLYGON ((-4.293200600000002 55.85127669999999, -4.283200600000002 55.85127669999999, -4.283200600000002 55.84127669999999, -4.293200600000002 55.84127669999999, -4.293200600000002 55.85127669999999))",-4.288200600000002,55.8462767,POINT (-4.288200600000002 55.8462767),2.207284307786213,0.0,0.0,0.0,1.359136197098614,0.0,1.8121815961314853,0.0,0.0,4.983499389361585,0.0,0.0,0.0,0.0,0.0,0.0,0.9060907980657427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,169,"POLYGON ((-4.293200600000002 55.84127669999999, -4.283200600000002 55.84127669999999, -4.283200600000002 55.83127669999999, -4.293200600000002 55.83127669999999, -4.293200600000002 55.84127669999999))",-4.288200600000002,55.836276699999985,POINT (-4.288200600000002 55.83627669999998),2.206716632384277,0.0,0.0,0.0,0.9063238889168442,0.0,0.4531619444584221,0.0,0.0,0.4531619444584221,0.0,0.0,0.0,0.0,0.0,0.0,0.4531619444584221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531619444584221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531619444584221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531619444584221,0.0,0.0,0.0,0.4531619444584221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,101,170,"POLYGON ((-4.293200600000002 55.83127669999999, -4.283200600000002 55.83127669999999, -4.283200600000002 55.82127669999999, -4.293200600000002 55.82127669999999, -4.293200600000002 55.83127669999999))",-4.288200600000002,55.82627669999999,POINT (-4.288200600000002 55.82627669999999),2.2061493160833505,0.0,0.0,0.4532784760803647,0.4532784760803647,2.2663923804018236,0.9065569521607294,0.0,0.0,1.3598354282410943,0.4532784760803647,0.0,0.4532784760803647,0.4532784760803647,0.0,0.0,2.2663923804018236,0.0,0.4532784760803647,0.4532784760803647,0.0,1.8131139043214588,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3598354282410943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102,171,"POLYGON ((-4.293200600000002 55.82127669999999, -4.283200600000002 55.82127669999999, -4.283200600000002 55.81127669999999, -4.293200600000002 55.81127669999999, -4.293200600000002 55.82127669999999))",-4.288200600000002,55.816276699999996,POINT (-4.288200600000002 55.8162767),2.205582358577595,0.0,0.0,0.0,0.0,0.45339499389399873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45339499389399873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,176,"POLYGON ((-4.283200600000002 55.93127669999997, -4.273200600000003 55.93127669999997, -4.273200600000003 55.92127669999997, -4.283200600000002 55.92127669999997, -4.283200600000002 55.93127669999997))",-4.278200600000003,55.926276699999974,POINT (-4.278200600000003 55.92627669999997),2.21183867622207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,177,"POLYGON ((-4.283200600000002 55.92127669999997, -4.273200600000003 55.92127669999997, -4.273200600000003 55.91127669999997, -4.283200600000002 55.91127669999997, -4.283200600000002 55.92127669999997))",-4.278200600000003,55.91627669999996,POINT (-4.278200600000003 55.91627669999996),2.2112681167374717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105,178,"POLYGON ((-4.283200600000002 55.91127669999997, -4.273200600000003 55.91127669999997, -4.273200600000003 55.90127669999998, -4.283200600000002 55.90127669999998, -4.283200600000002 55.91127669999997))",-4.278200600000003,55.90627669999997,POINT (-4.278200600000003 55.90627669999997),2.2106979188596925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106,179,"POLYGON ((-4.283200600000002 55.90127669999998, -4.273200600000003 55.90127669999998, -4.273200600000003 55.89127669999998, -4.283200600000002 55.89127669999998, -4.283200600000002 55.90127669999998))",-4.278200600000003,55.89627669999997,POINT (-4.278200600000003 55.89627669999997),2.2101280822766713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107,180,"POLYGON ((-4.283200600000002 55.89127669999998, -4.273200600000003 55.89127669999998, -4.273200600000003 55.88127669999998, -4.283200600000002 55.88127669999998, -4.283200600000002 55.89127669999998))",-4.278200600000003,55.886276699999975,POINT (-4.278200600000003 55.88627669999997),2.2095586066722026,0.0,0.0,0.0,1.3577372380804482,0.0,0.9051581587202989,0.0,0.0,6.788686190402242,0.45257907936014946,0.0,0.9051581587202989,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.9051581587202989,0.0,0.0,0.0,0.0,0.45257907936014946,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430948952321793,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051581587202989,0.0,0.9051581587202989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
